gridcode,year,Mean Evaporation (m_per_year),Mean Potential Evaporation (m_per_year),Mean Snow Density (kg3_per_m3),Mean Snow Depth (m),"Mean Snow Depth, Snow Water Equiv (m_of_swe)",Mean Snowfall (m_per_year),Mean Snowmelt (m_per_year),Mean Temperature (deg_C),Mean Total Precip (m_per_year),q_mean
1030,2010,0.38634071941084297,1142.2405992276847,178.593625858409,0.21837960355160105,0.0490892265837713,117.79782931698944,109.04589554036107,-0.6882686994739515,0.7225387467569371,0.8407897033948748
1030,2011,0.3644710313462189,1270.8175806703186,179.899440613316,0.335175610350693,0.073736023944316,144.95962512577586,127.64412488075878,-1.2589253908499811,0.774430680874934,1.1799604055746429
1030,2012,0.3836951544986459,1278.4122499573857,176.259814394464,0.27506471592042697,0.0619348993927451,129.89111505665602,114.09718800703008,-0.3571793941829924,0.7803500525972809,1.0593057057837676
1030,2013,0.40438736607557296,1190.143595218546,168.288560090017,0.274914847416634,0.0575646003140548,131.88718662451114,104.3640681025856,-0.5068616047989849,0.8819641328780942,1.5386152676393072
1030,2014,0.396191636643423,1164.9214379513803,186.153287275812,0.33624739722630104,0.0774818648256459,144.28093529997184,134.8555875619841,-0.7822936389759434,0.806369498531255,1.174402421386849
1030,2015,0.461050445848791,1302.4672991792736,181.711361706506,0.223737024106368,0.0512736948959921,108.21379565131494,88.34169586887688,0.7628682961860136,0.74201857281803,0.810234184664279
1030,2019,0.395320307419772,1129.434843573923,168.168534682971,0.27131497567907004,0.0551112743634069,139.0825161588878,96.16149791144348,-1.5852322107879786,0.832817571235924,0.8747650587063921
1035,1981,0.481065945325486,1118.8862767478288,164.262857390614,0.137902033602902,0.0312326105422713,107.74930804461329,106.43648604704808,1.282518623573992,0.7788278008297349,NA
1035,1982,0.409529518866192,1043.67197076528,162.505958830601,0.20514824318989705,0.0410698935396416,128.3103837072149,97.26893115385872,-1.2756866047930089,0.695330095658152,0.48950103733814704
1035,1983,0.443271439100014,1103.0918446315857,166.146600441189,0.175762148072107,0.0371461706315902,96.5038903806044,83.71966290782241,0.22347037618806095,0.618525019310872,NA
1035,1984,0.415423243770887,1235.066126871227,169.11721829784202,0.208055994928128,0.0412596198352993,118.01095906247173,77.4585675335681,-0.28585106029498775,0.608242817775379,NA
1035,1985,0.4657117735067379,1115.9005708806726,176.353318176274,0.265532836867494,0.0560653919908036,118.92746135853196,114.58560928001532,-1.0582657187439963,0.783350065393956,0.5230142871643236
1035,1986,0.479194357171045,1070.240906662988,168.365533396087,0.175363709787276,0.0373562429106964,119.14743396288011,107.89554625644595,0.803927090640002,0.7975921731705201,0.6825295076487594
1035,1987,0.519214305778622,1230.6286025785198,154.844747430747,0.106447450368119,0.0221247310515313,67.6502111251682,59.810256055912106,2.1278212330880137,0.661733018277465,0.6171904882196764
1035,1988,0.500972562421675,1299.9929535301546,149.90956210427,0.10290050189209696,0.0190306156185942,85.92227049474266,63.70974894418303,1.280090813647007,0.658769543211562,0.45232124357098974
1035,1989,0.450715616681559,1120.1570047038454,163.387888545401,0.22534991197183105,0.044019552490094,119.39740283145694,91.42147778686191,-0.2935547739309641,0.690305177958603,NA
1035,1990,0.468086436084261,1100.4542307206011,170.93097879509702,0.278588048753427,0.0599123088113368,141.2080955925187,105.40684185742052,0.090213567605019307,0.8818337727093131,1.0256175501380356
1035,1991,0.480522776249136,1099.4964970511392,185.27802532127495,0.269415490792012,0.0653411258449942,89.74586839640791,97.66303963422594,0.491012347468029,0.7146019620954391,0.8482919323028643
1035,1992,0.485458390241301,1049.6563650767791,160.892959781776,0.13309364647192698,0.0260881286273073,112.31656239641408,86.14816344231646,0.8158202295080628,0.9182676533384928,0.8501657534824806
1035,1993,0.470720579153689,927.1010710177044,171.372273003104,0.201992951070453,0.0411680629097808,99.25036651298956,94.11510905310014,-0.4043174540749987,0.8712554657152879,1.3058592711298769
1035,1994,0.5065390998256439,1148.9606524969672,156.280253206463,0.170628228385015,0.0335932532718885,93.01046182002584,74.98295542113645,0.7290271423989907,0.678315730782094,0.5708032947369344
1035,1995,0.465176169459307,1011.1364310332096,165.808793534745,0.182577985965802,0.0386848356298862,117.20676656501736,92.676565386869,-0.13319412782095696,0.8976774318079069,1.1920423655916264
1035,1996,0.4031353672985379,1103.92717568466,173.43343811584705,0.302143381056189,0.0644382728294651,145.24585237675146,120.37117706647052,-1.580463937160971,0.67988662268335,0.7920648201944829
1035,1997,0.440590771102737,1133.3027647392255,181.73844984022,0.257982855240474,0.0619067238388802,89.62611058391684,109.14228410051314,0.754355951304035,0.622034716162676,0.6606404404535021
1035,1998,0.4779523685483471,1125.8216724215308,153.490333115313,0.12940258202054,0.0243622805812847,95.31312958847325,67.4247563442645,1.3396101612470377,0.836584501780636,1.046599087284036
1035,1999,0.470580058741527,1126.4053514751072,170.129392825687,0.16633696328328798,0.036247895462337,105.01351240024933,93.52680910601448,0.9127403690760048,0.691755852657349,0.6054495537600442
1035,2000,0.460675544629957,1165.4710559277105,163.840825742437,0.15862421537820998,0.0337066821296141,88.46777290196682,72.206535099251,-0.1207644563719441,0.6148079679554089,0.4298229944908013
1035,2001,0.429309989105165,1310.0349165249488,155.434997126828,0.125597920270926,0.0233439641096852,82.45586721099377,59.382748551784886,0.7662177924390221,0.509427504619541,0.47196305907173947
1035,2002,0.413500024294076,1086.2747721965943,168.735207199107,0.234310534675358,0.0491065570018159,154.93934003231476,132.8474797785775,-0.4003694685039818,0.801761854395836,0.8313168510437455
1035,2003,0.460496253444589,1201.5682129282209,161.390528436754,0.194036053748287,0.0395088479595522,119.01176904057031,84.47209520024265,0.7907641579980123,0.68214735155203,0.5598663818761481
1035,2004,0.474242100115259,989.9131553287152,177.363320770387,0.19672000185418695,0.0439137533761616,99.09754121228754,94.44998688119392,0.5947732774359906,0.819411192012668,0.7349193442454104
1035,2005,0.481389917688921,1057.1263979772625,164.47122060711,0.147083068974632,0.0305698401314351,109.22639681347844,100.58903268005128,0.23708041931399748,0.9341298694549228,1.4154033177386645
1035,2006,0.497301632138964,1125.3605948165996,155.684876322552,0.14559104475909698,0.0289594555414829,97.66306419752472,73.93899736418317,1.1285605995920491,0.722166770758087,0.6722842787385458
1035,2007,0.483225004578831,1121.939774004234,163.080346289337,0.17789336902543398,0.0387219670496798,121.0512877637342,108.57354643877284,0.7026297394369863,0.758662777055678,0.6227785009601594
1035,2008,0.463173517178852,1105.2052419449565,159.667650904315,0.175718065538466,0.0341726051505857,112.12082463186243,85.67235872758863,-0.17390353736897168,0.785852035494519,1.03755380790278
1035,2009,0.431387535171913,1108.4646728224773,172.681201329291,0.249541050048258,0.0521940599901322,109.12959068801122,91.32080358667116,-0.6041177159579547,0.60158084837185,0.6241221441070082
1035,2010,0.444215176457599,996.5026259642016,171.90215362304696,0.17974313995628502,0.038984430236166,114.671173259941,103.27860835054712,0.18312312613301177,0.74836927994411,0.6986997688803619
1035,2011,0.418060034600437,1118.0410479371253,175.618723900617,0.29668901525917,0.0647068398109858,133.28703663616048,117.98873123669632,-0.3196570839729702,0.7554741972951421,1.11945071783657
1035,2012,0.458401118685605,1133.6505325862142,166.749792725992,0.21236421485048496,0.0462977939867446,114.095975904427,97.2840031986319,0.6030135236520096,0.753516028499894,0.9602307288850072
1035,2014,0.4584678800658111,1012.8393891944764,179.858765813343,0.293718530684604,0.0666351303923214,137.86351213095634,127.67778802945128,0.0699192227470462,0.8145169802648421,0.9794975625864724
1035,2015,0.511165304135041,1144.2859313783972,173.444511417339,0.188062870439957,0.0424386695761423,98.78269748432425,82.98393012728232,1.6339921748669894,0.705800287852604,0.5383949723351105
1035,2016,0.525865479203783,1108.9748383573503,166.744060245156,0.126984824598548,0.02791875848809,70.66178873713821,69.63494098998613,1.6355391771410268,0.710565407302433,0.4659802395173264
1035,2017,0.433191038066088,1253.8156616534304,161.351255602202,0.21229300460383504,0.043086689148978403,138.20710570303706,111.74120527794643,0.49130744038700414,0.6612505358137,0.5968954138480126
1035,2018,0.458773885485565,1092.0293476432853,171.649319173227,0.272892924503447,0.0569153454493665,116.22347993380508,107.8547517345681,0.0774619766080491,0.6921205383991911,0.5455910241122808
1035,2019,0.448557124805383,991.291343211534,160.422415679313,0.22248285180311497,0.0436823178144344,132.30556796035586,89.5919269781842,-0.6866319557389602,0.809759122256775,0.7752701875098986
1038,1981,0.340318550775498,1434.9771713970908,184.856352694931,0.2441847396305561,0.0575971478322202,142.6507947049187,144.52483214472636,-0.32139857930798144,0.7663396001810681,1.434123765133274
1038,1982,0.30360412579339097,1370.4892100648756,179.745484040122,0.30896628345848,0.0674479948185562,151.7202144309281,119.53769048504805,-2.399027849376978,0.7279917917629329,0.6888215394560242
1038,1983,0.348548277807846,1422.412526201983,184.62187583255297,0.257133983887544,0.0587691612537872,109.56968739299104,97.56938320509904,-1.0600623577049646,0.657505379989194,0.5736376025484873
1038,1984,0.306245187712183,1544.8406306708066,185.20929192656504,0.297988037099854,0.0622989774447819,147.3041561203066,98.4601586439547,-1.8311602757799503,0.656407759278357,0.5240288186368196
1038,1985,0.35194938872579706,1439.9182902385653,188.91355903033104,0.360289938410483,0.0791183237622437,138.24604024802122,135.48820937682427,-2.7253812433229427,0.770923385293553,0.7238875626676751
1038,1986,0.349978541087754,1386.545592596566,189.581421235462,0.28750077408867103,0.0642869495775665,151.98627977967882,136.61443241015772,-0.6676763341869787,0.787221287915725,1.024687982841919
1038,1987,0.419785633457228,1578.1043462391767,173.113557080507,0.18578951157367304,0.0413108238936448,80.55436160254135,76.11001343006349,0.45089163339099514,0.673694024807072,0.6865848192215435
1038,1988,0.403970782898296,1637.3680559326838,163.004904230459,0.179689308400781,0.0349717784254582,105.60449265938152,81.84646460782024,-0.5376137574179438,0.670903748574316,0.5530988118602773
1038,1989,0.34483274537547,1427.256485398694,180.227233481032,0.318722369829948,0.06687576403406599,140.1018697268517,114.22664929608096,-1.8039051658739709,0.731429210374973,0.6781709005396356
1038,1990,0.336722403955742,1431.026680273885,187.226935285212,0.39117950224773496,0.0867735000347578,177.08684690674858,128.95054927953134,-1.4236470142269582,0.934310867614408,1.4822911882028929
1038,1991,0.344001774230202,1436.6008392750634,209.187573860857,0.40166323300462,0.104121629984554,111.77443175087684,131.0076706983161,-1.0813001056839653,0.7180594169078979,1.2355689015215212
1038,1992,0.397087000594367,1377.1607237507706,176.214793607651,0.193041229647758,0.0405648045005315,130.11206467862408,105.33070058006436,-0.5668249756909631,0.904512062160007,0.745328281552281
1038,1993,0.36324571055360494,1191.05037087226,183.92716116801495,0.265406523453793,0.0559535738567677,124.7586101402658,115.15804469081472,-1.983969598410965,0.924324704301874,1.5218178914207574
1038,1994,0.383495165304095,1557.1829699485031,169.123778605879,0.24130595237757,0.0493845763881471,114.51414736158952,92.64352420979225,-0.530450674875965,0.6416529130306851,0.6894593852151653
1038,1995,0.3418548032626489,1355.7129308941005,192.733951894316,0.29719681213707105,0.0678517354276133,147.11709452718583,118.89406346467474,-1.3359667853989663,0.886820702310754,1.4633697872216231
1038,1996,0.27955954820211,1467.0948138843314,193.25508988755797,0.4258450459297,0.0981651313926657,172.54422564319432,152.8812697957972,-2.7674096287979637,0.692030846146312,0.9647434548094986
1038,1997,0.320684542648483,1454.228804101967,197.584529720246,0.339439041288551,0.0856258594058634,108.413107949934,133.95841480639208,-0.7750946279130062,0.6278444074571341,1.069836254162898
1038,1998,0.364439960691732,1523.6739106088162,166.05395648911698,0.20001389963229,0.0396280415125882,125.35702046201118,83.03484375814506,0.18932268558205576,0.8577648499255559,1.364283712663385
1038,1999,0.354153885434084,1411.846164422396,197.892517044699,0.292460059123262,0.0693967585457369,133.79489005415272,128.4570190623645,-0.7426511734339556,0.7180913538045379,0.7940408753460869
1038,2000,0.333993871390078,1531.4551243752564,183.71534570439,0.24138012971783104,0.054099122240364,107.15968502616172,92.31823503880356,-1.575394449458997,0.5950250439363101,0.5995980756350912
1038,2001,0.343885540712964,1652.092918196042,167.095082715599,0.189727975116101,0.0369279599591046,98.58289282278189,72.8814411332707,-0.8653923160319437,0.521879465294969,0.5004552226122913
1038,2002,0.296730193787533,1413.137285887359,185.692969997155,0.34314084379300297,0.0757114312212507,184.97601589532744,167.07613131262752,-1.9700998586119456,0.825443029636597,1.3085443358546098
1038,2003,0.332497020095211,1623.4789019900006,176.18601251856498,0.26741637614943603,0.0549871396429619,138.6536599371217,103.3158045252226,-0.5899536284249507,0.676210316084443,0.704747884446999
1038,2004,0.36985880666654297,1262.852095703174,185.93901863761903,0.25115387736079,0.0563435385395315,112.6422603143021,102.25874203558573,-0.9410098765989688,0.8332877399849549,0.8791392938842877
1038,2005,0.356569966544936,1383.385400027167,182.25069981775397,0.237303908257775,0.0499938962049655,144.87779007951545,133.43506403229694,-1.4390536963139766,0.912523180548752,1.522885218420741
1038,2006,0.34910856276212393,1529.9672513104151,177.59161266573398,0.258875385256528,0.0565321627610856,130.87101177321998,103.66023195774676,-0.2955034304559945,0.697966066253459,1.0019962003747156
1038,2007,0.326939087911637,1521.1697960530305,183.120993961332,0.29208210791336103,0.0664688443650951,148.7641431896482,137.79979954806578,-0.7733807043919683,0.704097950408335,0.7957077853249991
1038,2008,0.343032504900016,1477.3797680725525,172.67612903323,0.2661730226364889,0.0552245094498616,129.3629518719146,108.50033983101866,-1.6120202499219545,0.768585268281647,1.0798713701424545
1038,2009,0.335051399390979,1415.0233849707763,187.328373788629,0.340908459076578,0.0741589902966614,135.1829747561763,111.18644351721964,-2.174252368461964,0.6849963244390319,0.7772555618749241
1038,2010,0.32070739534000703,1296.7690791883897,189.451498355217,0.267819053139424,0.0600704564451837,157.22379037261274,146.8881112813103,-1.219000819883945,0.831158053245857,0.9237209636014534
1038,2011,0.2819551406929749,1482.7316376217316,192.06108266982,0.396294206471444,0.0909952916003303,161.39893327409396,143.46819041089276,-1.7915723683629494,0.764487260175948,NA
1038,2012,0.326427660435791,1458.8819163846124,188.611135060728,0.332378064946565,0.0764542715544501,151.33265502888364,135.15172319946032,-0.7300575614749505,0.814456737192443,1.142943282025338
1038,2013,0.350345366187917,1361.4022791648426,181.77636818331,0.327372860606097,0.0723850748647416,144.26517698114642,124.43969303481238,-1.1184941090529603,0.865498621580323,1.8257976260696456
1038,2014,0.329454460027044,1376.7284618920658,199.400149119802,0.39147267935448,0.0932979906645847,165.64319635514366,150.0446172321927,-1.2323582455869655,0.846319674703365,1.2427907536636276
1038,2015,0.38553457101671296,1508.711325315091,203.94719030515895,0.29916074552683697,0.0719113949375803,125.76416672522411,101.82825574377212,0.22759720595405497,0.727262285808103,0.7422660783117314
1038,2019,0.341681832028522,1307.9364284613664,176.135571434598,0.311728506319627,0.0612170373874401,154.81263232779557,99.62451658675543,-2.055013591321938,0.789275334636465,0.8244662052381714
106,1981,0.329171650392274,1391.957870222923,213.82714932887,0.32562059076234995,0.0893643523501763,116.0012873262186,122.07572573152991,1.8005060930270247,0.766756460726684,NA
106,1982,0.338085836751814,1365.4705021970078,210.415528955185,0.508975563988995,0.129567722192812,141.37662355489303,129.3186802316653,-0.22623283249197357,0.7149698130811271,0.5010244017638447
106,1983,0.375630747941438,1250.699920584631,207.644207929606,0.295618709601408,0.077038403435028,80.69187361415949,91.16029558594788,0.6791272048920405,0.6513297927125989,0.4400671877047034
106,1985,0.334926164216735,1473.8743147640466,226.855978609245,0.43069646135226297,0.119280773397783,115.20942790338351,126.94794595584854,-0.127232253450984,0.6330008586231372,0.5292832407240685
106,1986,0.322991421839489,1384.8139781188231,221.868593608069,0.38305667592135295,0.107461028638146,130.20340843715408,116.59608370146714,1.2843170395120185,0.69881388095495,0.5085885764684949
106,1987,0.348130958564341,1458.5371139327726,222.28793361958,0.364349313734655,0.105280682623395,104.38472707356443,127.42576303340344,2.404079451282996,0.691455464810086,0.4788766257265471
106,1988,0.35653268695531304,1371.8668155403082,197.65658229805,0.318722913253686,0.0778106704510196,130.934138750216,98.90884584513012,1.2315021136170117,0.7888417944970558,0.523871497357027
106,1989,0.3617649228217461,1470.7394715389155,203.101394893935,0.40740640678152895,0.107940333055924,133.6205964928167,130.84113435731544,1.6516354984880195,0.757522172126545,0.6247046981269869
106,1990,0.3531651579766321,1451.3248017140425,220.406321419502,0.46505768774085,0.125651609465108,165.8241907136558,127.28400069354348,1.2708908275810131,0.794470187657941,0.7675886608451385
106,1991,0.345624497180111,1421.3651128705571,230.178773603507,0.480331698749755,0.14336728764955806,138.79892884981916,140.72045547883042,1.5909875408480048,0.789761887438312,0.4158978716923892
106,1992,0.297244318729619,1448.028631945425,251.107857776014,0.501823564170864,0.158464398637289,148.59295588082074,183.03539589186872,1.732059496755994,0.79127313621535,NA
106,1993,0.375700033422639,1346.8403522000426,210.531161145974,0.314094573275644,0.084920515676776,78.44783490761458,105.74025403499355,1.5848354725570175,0.685790609281377,0.6243090397603143
106,1994,0.34472324036953,1339.0016260939724,208.422392887899,0.414158990152101,0.105596632270217,166.02739967150296,124.06452748976206,1.3523466192739877,0.82228631953713,0.6242362064292736
106,1995,0.344961829743114,1423.9068276695202,215.638372251594,0.43794790771448,0.11925925360759695,127.62331018526667,127.8616019423586,0.9756818315320288,0.6479139670630649,0.42645091451257
106,1996,0.32097632363165,1253.858091781862,242.359850312951,0.5794032804565661,0.159388771443004,171.2045940104495,153.33693419029203,-1.4168192645479962,0.8860652072214109,0.6937331661112222
106,1997,0.308077585622263,1325.5769523858894,231.9491187066,0.5359891580137089,0.16274145693674802,162.95632235694669,193.70516225160227,1.5995987167990506,0.8173057152514129,0.974122442376375
106,1998,0.3550076789622679,1328.565709420314,210.899934541409,0.373196795615894,0.100286624041831,124.5043804387016,116.75872043117704,1.604577120071042,0.720216515072451,0.5389545203511407
106,1999,0.3118151827223189,1209.665881430289,230.478133448439,0.4461481719235511,0.12636665340265102,130.2879695841291,138.62796993804687,1.1121881015390045,0.724715350625859,0.7162243610815203
106,2000,0.34111384868744393,1246.5087379492277,215.765969934813,0.325553749642554,0.0865882994161877,102.02241590455404,107.70746998355573,0.3855432834849921,0.7155749332279899,NA
106,2001,0.318669171663159,1210.112923665754,224.069080190088,0.412752066093964,0.107670357506318,153.47804475105502,108.07268036460133,0.27551111308503096,0.7922925309242951,0.5022652475424386
106,2002,0.27731465011742795,1267.730056954969,231.841292330615,0.511504114642727,0.156327581289051,131.51224892909244,184.88584723444615,1.0396487246860602,0.720877492463641,0.8256070840792109
106,2003,0.339523374097989,1301.747798273041,201.464022530745,0.28849605466514,0.0705276887314945,108.14999240863597,95.81528452248791,0.980238919155056,0.6635066719756241,0.34489100015075497
106,2004,0.392304908195473,1474.7290281894104,199.809224028366,0.295398622987447,0.0724057795113599,125.74556303343267,95.17290384846793,2.5395711244229915,0.8820349518842929,0.5231655742301317
106,2005,0.38109320800524704,1374.6064366926544,218.09506416293095,0.324900010885529,0.0982124097195893,110.6675984433794,150.71424166117075,2.2624228124340107,0.799931784880908,0.6720475450582073
106,2006,0.350868735255886,1534.384509386818,214.998774742099,0.3820817737350661,0.0946244737922214,162.3753195409096,73.80519023135598,1.5185642407550404,0.7273584843955531,0.40297011773314945
106,2007,0.33571794632998603,1164.4785563985588,244.914183381395,0.6587322777554521,0.209356746082518,173.82341301238068,229.49166567700647,0.8809159046689956,0.982889861284885,1.2298002118393545
106,2008,0.320469139361128,1341.8445150724883,220.935610440849,0.4346025911822701,0.117065213180911,145.5469873991387,124.87251563685552,0.5684071722090493,0.7180605806004879,0.5738546030104987
106,2009,0.328928878430586,1406.8937963278388,226.485133934004,0.481458216158992,0.135322798809134,135.07168325524813,140.80349426043117,0.4711778385450316,0.717771984838138,0.6832257564602964
106,2010,0.327522619569362,1509.5946998806924,210.154239575436,0.332619345086315,0.0911822855347491,105.27535041999847,115.60260037794892,1.6169715385780137,0.7141505734976821,0.42184337293165886
106,2011,0.30991737883304804,1134.0741368099714,211.69513480653305,0.488103201629406,0.128939246502154,195.86808887066917,149.05208969575614,0.19530207177899683,1.02661754984632,1.0434723295665518
106,2012,0.29373912804682,1398.8467412633584,241.179015407695,0.567546317913309,0.172195981120493,140.0135437216183,170.21491817558078,1.022778902201992,0.676004730393521,0.8818123587800606
106,2013,0.3855989465031829,1401.2486745726346,200.172742193221,0.29049965798779304,0.0769606387386743,102.64084460842984,99.10449195170229,2.9112403123360195,0.6891878158494699,0.4350249099841359
106,2014,0.315496223957142,1508.7653371398171,206.56056911307,0.350483857055102,0.0931400973555308,114.4745980912988,115.46634337167566,1.7989541037509866,0.7115369199402709,0.5058140351655487
106,2015,0.376793143731034,1383.6651674103048,212.875336345237,0.38116393104128704,0.111014239449532,133.43115330308248,147.28602455889,2.7548634206370366,0.8108301538849201,0.8286312356606927
106,2018,0.3139666696726789,1504.5921724453417,204.097081349809,0.440181379278382,0.114654996680083,159.7454023187113,155.5174158267556,1.9413931859470497,0.7233809831225211,0.9485510622465824
106,2019,0.3851374069984911,1317.6910718764923,211.87239185103695,0.316478029791282,0.0875439737349004,93.20124225580562,114.66508794589669,1.876695439117043,0.731056699446957,0.43469184308459063
1212,1981,0.25459033720276103,758.7380306699125,228.572151308691,0.624309799748376,0.176051796514006,175.02243950835842,210.7921447525803,-1.8467918437939377,0.87868207646249,1.2412079918998682
1212,1982,0.240769468410484,666.4001658018216,223.335540237424,0.696205808340515,0.180142792471695,218.1542431464539,227.68591626053535,-3.9341071769929385,1.1073951601617,1.5068202865519478
1212,1983,0.26965099265396,728.9921546846552,212.04992522920895,0.523925151026209,0.129507634466968,194.586155617082,162.04320231768148,-2.7623383845899525,0.965609026321591,1.0154189228909347
1212,1984,0.20893268588346,710.2445777338803,237.259329905734,0.748786945822657,0.20506344313624603,246.49351417550048,234.63339990210156,-3.612874262634989,1.06527303489103,1.35119662050341
1212,1985,0.254106040262173,770.4122127289831,220.812781347501,0.666400141965036,0.165626296602294,211.89142734582785,191.16084611858795,-4.063126495965946,0.951256152742906,1.1908332855483643
1212,1986,0.236016333723019,717.8738860569714,228.915060606297,0.660723304700165,0.187311572577393,221.53288080842393,248.8261350751099,-2.420306848620953,1.02243124887426,1.4166906144725384
1212,1987,0.286729889748779,802.0696582199968,215.675611270339,0.4816501223705311,0.123461970813687,174.69638433644008,178.2236235031116,-1.286634264669999,0.931644496935532,1.3125822108729024
